datetime,hour,day_of_week,is_weekend,route_id,location,weather,rain,traffic_level,is_holiday,previous_passenger_count,passenger_count
2026-01-29 18:00,18,3,0,120,Moratuwa,Cloudy,0,High,0,164,161
2026-01-29 19:00,19,3,0,176,Moratuwa,Cloudy,0,High,0,161,150
2026-01-29 20:00,20,3,0,100,Dehiwala,Rain,1,Low,0,150,67
2026-01-29 21:00,21,3,0,100,Colombo,Rain,1,Low,0,67,69
2026-01-29 22:00,22,3,0,176,Moratuwa,Clear,0,Low,0,69,74
2026-01-29 23:00,23,3,0,120,Colombo,Rain,1,Low,0,74,63
2026-01-30 00:00,0,4,0,138,Moratuwa,Cloudy,0,Low,0,63,61
2026-01-30 01:00,1,4,0,120,Dehiwala,Clear,0,Low,0,61,63
2026-01-30 02:00,2,4,0,101,Moratuwa,Rain,1,Low,0,63,76
2026-01-30 03:00,3,4,0,101,Kandy,Clear,0,Low,0,76,43
2026-01-30 04:00,4,4,0,138,Negombo,Rain,1,Low,0,43,78
2026-01-30 05:00,5,4,0,101,Kandy,Cloudy,0,Low,0,78,41
2026-01-30 06:00,6,4,0,120,Negombo,Cloudy,0,High,0,41,159
2026-01-30 07:00,7,4,0,100,Dehiwala,Clear,0,High,0,159,171
2026-01-30 08:00,8,4,0,176,Kandy,Cloudy,0,High,0,171,187
2026-01-30 09:00,9,4,0,120,Colombo,Rain,1,High,0,187,170
2026-01-30 10:00,10,4,0,120,Kandy,Cloudy,0,Medium,0,170,102
2026-01-30 11:00,11,4,0,176,Dehiwala,Clear,0,Medium,0,102,92
2026-01-30 12:00,12,4,0,100,Negombo,Clear,0,Medium,0,92,104
2026-01-30 13:00,13,4,0,101,Kandy,Clear,0,Medium,0,104,113
2026-01-30 14:00,14,4,0,100,Negombo,Cloudy,0,Medium,0,113,69
2026-01-30 15:00,15,4,0,120,Colombo,Cloudy,0,Medium,0,69,66
2026-01-30 16:00,16,4,0,138,Dehiwala,Clear,0,High,1,66,137
2026-01-30 17:00,17,4,0,138,Kandy,Clear,0,High,0,137,116
2026-01-30 18:00,18,4,0,101,Dehiwala,Cloudy,0,High,0,116,150
2026-01-30 19:00,19,4,0,101,Dehiwala,Rain,1,High,0,150,203
2026-01-30 20:00,20,4,0,138,Negombo,Rain,1,Low,0,203,89
2026-01-30 21:00,21,4,0,138,Negombo,Cloudy,0,Low,0,89,63
2026-01-30 22:00,22,4,0,176,Dehiwala,Clear,0,Low,0,63,69
2026-01-30 23:00,23,4,0,101,Kandy,Cloudy,0,Low,0,69,59
2026-01-31 00:00,0,5,1,100,Dehiwala,Cloudy,0,Low,0,59,39
2026-01-31 01:00,1,5,1,120,Dehiwala,Rain,1,Low,0,39,82
2026-01-31 02:00,2,5,1,100,Dehiwala,Cloudy,0,Low,0,82,41
2026-01-31 03:00,3,5,1,176,Dehiwala,Cloudy,0,Low,0,41,61
2026-01-31 04:00,4,5,1,138,Colombo,Clear,0,Low,0,61,43
2026-01-31 05:00,5,5,1,176,Dehiwala,Clear,0,Low,0,43,53
2026-01-31 06:00,6,5,1,138,Colombo,Clear,0,High,0,53,120
2026-01-31 07:00,7,5,1,176,Negombo,Rain,1,High,0,120,176
2026-01-31 08:00,8,5,1,138,Colombo,Cloudy,0,High,0,176,107
2026-01-31 09:00,9,5,1,100,Moratuwa,Clear,0,High,0,107,137
2026-01-31 10:00,10,5,1,176,Colombo,Clear,0,Medium,0,137,94
2026-01-31 11:00,11,5,1,120,Moratuwa,Cloudy,0,Medium,0,94,75
2026-01-31 12:00,12,5,1,120,Moratuwa,Clear,0,Medium,0,75,91
2026-01-31 13:00,13,5,1,101,Colombo,Rain,1,Medium,0,91,71
2026-01-31 14:00,14,5,1,138,Moratuwa,Cloudy,0,Medium,0,71,84
2026-01-31 15:00,15,5,1,101,Colombo,Clear,0,Medium,0,84,88
2026-01-31 16:00,16,5,1,100,Dehiwala,Cloudy,0,High,1,88,85
2026-01-31 17:00,17,5,1,176,Moratuwa,Clear,0,High,0,85,114
2026-01-31 18:00,18,5,1,100,Kandy,Rain,1,High,0,114,165
2026-01-31 19:00,19,5,1,120,Colombo,Cloudy,0,High,0,165,128
2026-01-31 20:00,20,5,1,138,Kandy,Rain,1,Low,0,128,61
2026-01-31 21:00,21,5,1,120,Negombo,Clear,0,Low,0,61,47
2026-01-31 22:00,22,5,1,176,Kandy,Cloudy,0,Low,0,47,38
2026-01-31 23:00,23,5,1,176,Negombo,Rain,1,Low,0,38,36
2026-02-01 00:00,0,6,1,100,Negombo,Clear,0,Low,0,36,29
2026-02-01 01:00,1,6,1,138,Moratuwa,Cloudy,0,Low,1,29,28
2026-02-01 02:00,2,6,1,101,Colombo,Cloudy,0,Low,1,28,27
2026-02-01 03:00,3,6,1,120,Moratuwa,Clear,0,Low,0,27,37
2026-02-01 04:00,4,6,1,100,Negombo,Rain,1,Low,0,37,62
2026-02-01 05:00,5,6,1,101,Negombo,Cloudy,0,Low,0,62,25
2026-02-01 06:00,6,6,1,120,Moratuwa,Cloudy,0,High,0,25,155
2026-02-01 07:00,7,6,1,101,Colombo,Clear,0,High,0,155,150
2026-02-01 08:00,8,6,1,176,Moratuwa,Clear,0,High,0,150,125
2026-02-01 09:00,9,6,1,120,Colombo,Cloudy,0,High,0,125,129
2026-02-01 10:00,10,6,1,176,Kandy,Rain,1,Medium,0,129,108
2026-02-01 11:00,11,6,1,120,Kandy,Clear,0,Medium,0,108,57
2026-02-01 12:00,12,6,1,138,Moratuwa,Clear,0,Medium,0,57,69
2026-02-01 13:00,13,6,1,100,Negombo,Clear,0,Medium,0,69,66
2026-02-01 14:00,14,6,1,138,Colombo,Clear,0,Medium,0,66,43
2026-02-01 15:00,15,6,1,176,Negombo,Rain,1,Medium,0,43,76
2026-02-01 16:00,16,6,1,101,Kandy,Clear,0,High,0,76,101
2026-02-01 17:00,17,6,1,120,Moratuwa,Rain,1,High,0,101,138
2026-02-01 18:00,18,6,1,176,Dehiwala,Clear,0,High,1,138,63
2026-02-01 19:00,19,6,1,100,Colombo,Cloudy,0,High,0,63,150
2026-02-01 20:00,20,6,1,101,Negombo,Clear,0,Low,0,150,46
2026-02-01 21:00,21,6,1,120,Dehiwala,Clear,0,Low,1,46,25
2026-02-01 22:00,22,6,1,176,Negombo,Clear,0,Low,0,25,49
2026-02-01 23:00,23,6,1,101,Colombo,Clear,0,Low,0,49,41
2026-02-02 00:00,0,0,0,176,Moratuwa,Rain,1,Low,0,41,90
2026-02-02 01:00,1,0,0,138,Colombo,Clear,0,Low,0,90,53
2026-02-02 02:00,2,0,0,120,Dehiwala,Cloudy,0,Low,0,53,61
2026-02-02 03:00,3,0,0,101,Dehiwala,Clear,0,Low,0,61,83
2026-02-02 04:00,4,0,0,138,Negombo,Cloudy,0,Low,0,83,37
2026-02-02 05:00,5,0,0,120,Dehiwala,Clear,0,Low,0,37,50
2026-02-02 06:00,6,0,0,120,Kandy,Clear,0,High,0,50,208
2026-02-02 07:00,7,0,0,101,Kandy,Cloudy,0,High,0,208,213
2026-02-02 08:00,8,0,0,120,Moratuwa,Cloudy,0,High,0,213,130
2026-02-02 09:00,9,0,0,138,Colombo,Clear,0,High,0,130,118
2026-02-02 10:00,10,0,0,120,Kandy,Clear,0,Medium,0,118,79
2026-02-02 11:00,11,0,0,100,Colombo,Cloudy,0,Medium,0,79,104
2026-02-02 12:00,12,0,0,101,Colombo,Clear,0,Medium,1,104,48
2026-02-02 13:00,13,0,0,100,Moratuwa,Rain,1,Medium,0,48,98
2026-02-02 14:00,14,0,0,120,Kandy,Clear,0,Medium,0,98,122
2026-02-02 15:00,15,0,0,138,Kandy,Cloudy,0,Medium,0,122,106
2026-02-02 16:00,16,0,0,120,Kandy,Clear,0,High,0,106,155
2026-02-02 17:00,17,0,0,101,Kandy,Clear,0,High,0,155,190
2026-02-02 18:00,18,0,0,120,Negombo,Rain,1,High,0,190,197
2026-02-02 19:00,19,0,0,138,Kandy,Cloudy,0,High,1,197,100
2026-02-02 20:00,20,0,0,176,Moratuwa,Clear,0,Low,0,100,68
2026-02-02 21:00,21,0,0,138,Moratuwa,Rain,1,Low,0,68,60
2026-02-02 22:00,22,0,0,100,Dehiwala,Clear,0,Low,0,60,41
2026-02-02 23:00,23,0,0,100,Colombo,Cloudy,0,Low,0,41,57
2026-02-03 00:00,0,1,0,176,Colombo,Cloudy,0,Low,0,57,54
2026-02-03 01:00,1,1,0,101,Kandy,Cloudy,0,Low,0,54,75
2026-02-03 02:00,2,1,0,138,Negombo,Clear,0,Low,0,75,46
2026-02-03 03:00,3,1,0,120,Moratuwa,Clear,0,Low,0,46,59
2026-02-03 04:00,4,1,0,176,Colombo,Cloudy,0,Low,1,59,62
2026-02-03 05:00,5,1,0,101,Dehiwala,Clear,0,Low,0,62,75
2026-02-03 06:00,6,1,0,138,Negombo,Clear,0,High,0,75,152
2026-02-03 07:00,7,1,0,101,Kandy,Cloudy,0,High,0,152,136
2026-02-03 08:00,8,1,0,101,Kandy,Rain,1,High,0,136,238
2026-02-03 09:00,9,1,0,100,Negombo,Clear,0,High,0,238,155
2026-02-03 10:00,10,1,0,176,Dehiwala,Clear,0,Medium,0,155,113
2026-02-03 11:00,11,1,0,100,Colombo,Clear,0,Medium,0,113,122
2026-02-03 12:00,12,1,0,101,Moratuwa,Clear,0,Medium,0,122,123
2026-02-03 13:00,13,1,0,100,Moratuwa,Clear,0,Medium,0,123,68
2026-02-03 14:00,14,1,0,101,Negombo,Clear,0,Medium,0,68,85
2026-02-03 15:00,15,1,0,101,Kandy,Cloudy,0,Medium,0,85,92
2026-02-03 16:00,16,1,0,101,Colombo,Cloudy,0,High,0,92,153
2026-02-03 17:00,17,1,0,100,Dehiwala,Clear,0,High,0,153,211
2026-02-03 18:00,18,1,0,138,Dehiwala,Clear,0,High,0,211,211
2026-02-03 19:00,19,1,0,100,Moratuwa,Cloudy,0,High,0,211,166
2026-02-03 20:00,20,1,0,176,Kandy,Clear,0,Low,0,166,37
2026-02-03 21:00,21,1,0,120,Moratuwa,Clear,0,Low,0,37,83
2026-02-03 22:00,22,1,0,101,Kandy,Clear,0,Low,0,83,36
2026-02-03 23:00,23,1,0,101,Dehiwala,Clear,0,Low,0,36,56
2026-02-04 00:00,0,2,0,138,Moratuwa,Clear,0,Low,0,56,34
2026-02-04 01:00,1,2,0,138,Kandy,Clear,0,Low,0,34,36
2026-02-04 02:00,2,2,0,100,Kandy,Cloudy,0,Low,0,36,50
2026-02-04 03:00,3,2,0,100,Moratuwa,Cloudy,0,Low,0,50,53
2026-02-04 04:00,4,2,0,120,Negombo,Clear,0,Low,0,53,39
2026-02-04 05:00,5,2,0,101,Moratuwa,Clear,0,Low,0,39,51
2026-02-04 06:00,6,2,0,138,Kandy,Cloudy,0,High,0,51,136
2026-02-04 07:00,7,2,0,176,Kandy,Clear,0,High,0,136,188
2026-02-04 08:00,8,2,0,138,Kandy,Clear,0,High,0,188,131
2026-02-04 09:00,9,2,0,138,Colombo,Cloudy,0,High,0,131,132
2026-02-04 10:00,10,2,0,120,Negombo,Cloudy,0,Medium,0,132,87
2026-02-04 11:00,11,2,0,120,Kandy,Clear,0,Medium,0,87,113
2026-02-04 12:00,12,2,0,176,Negombo,Clear,0,Medium,0,113,117
2026-02-04 13:00,13,2,0,100,Moratuwa,Clear,0,Medium,0,117,80
2026-02-04 14:00,14,2,0,138,Kandy,Clear,0,Medium,0,80,106
2026-02-04 15:00,15,2,0,120,Dehiwala,Cloudy,0,Medium,0,106,72
2026-02-04 16:00,16,2,0,120,Moratuwa,Rain,1,High,0,72,138
2026-02-04 17:00,17,2,0,101,Moratuwa,Clear,0,High,0,138,155
2026-02-04 18:00,18,2,0,101,Dehiwala,Rain,1,High,0,155,152
2026-02-04 19:00,19,2,0,176,Colombo,Cloudy,0,High,0,152,202
2026-02-04 20:00,20,2,0,101,Negombo,Clear,0,Low,0,202,38
2026-02-04 21:00,21,2,0,100,Dehiwala,Clear,0,Low,0,38,71
2026-02-04 22:00,22,2,0,138,Colombo,Clear,0,Low,1,71,30
2026-02-04 23:00,23,2,0,101,Dehiwala,Clear,0,Low,0,30,87
2026-02-05 00:00,0,3,0,100,Kandy,Rain,1,Low,0,87,94
2026-02-05 01:00,1,3,0,100,Moratuwa,Clear,0,Low,0,94,58
2026-02-05 02:00,2,3,0,101,Colombo,Cloudy,0,Low,0,58,64
2026-02-05 03:00,3,3,0,120,Dehiwala,Clear,0,Low,0,64,69
2026-02-05 04:00,4,3,0,138,Dehiwala,Cloudy,0,Low,0,69,67
2026-02-05 05:00,5,3,0,138,Dehiwala,Cloudy,0,Low,0,67,58
2026-02-05 06:00,6,3,0,138,Dehiwala,Clear,0,High,0,58,145
2026-02-05 07:00,7,3,0,101,Kandy,Rain,1,High,0,145,188
2026-02-05 08:00,8,3,0,138,Negombo,Clear,0,High,0,188,142
2026-02-05 09:00,9,3,0,101,Kandy,Clear,0,High,0,142,156
2026-02-05 10:00,10,3,0,120,Colombo,Cloudy,0,Medium,0,156,76
2026-02-05 11:00,11,3,0,120,Dehiwala,Cloudy,0,Medium,0,76,117
2026-02-05 12:00,12,3,0,138,Dehiwala,Cloudy,0,Medium,0,117,105
2026-02-05 13:00,13,3,0,138,Moratuwa,Cloudy,0,Medium,0,105,115
2026-02-05 14:00,14,3,0,176,Moratuwa,Clear,0,Medium,0,115,116
2026-02-05 15:00,15,3,0,138,Negombo,Cloudy,0,Medium,0,116,83
2026-02-05 16:00,16,3,0,176,Kandy,Clear,0,High,0,83,136
2026-02-05 17:00,17,3,0,120,Negombo,Clear,0,High,0,136,215
2026-02-05 18:00,18,3,0,101,Negombo,Clear,0,High,0,215,126
2026-02-05 19:00,19,3,0,120,Negombo,Clear,0,High,0,126,180
2026-02-05 20:00,20,3,0,101,Negombo,Cloudy,0,Low,0,180,42
2026-02-05 21:00,21,3,0,176,Negombo,Clear,0,Low,0,42,66
2026-02-05 22:00,22,3,0,176,Dehiwala,Clear,0,Low,0,66,44
2026-02-05 23:00,23,3,0,120,Kandy,Clear,0,Low,0,44,63
2026-02-06 00:00,0,4,0,100,Negombo,Clear,0,Low,0,63,56
2026-02-06 01:00,1,4,0,101,Dehiwala,Rain,1,Low,0,56,43
2026-02-06 02:00,2,4,0,120,Moratuwa,Cloudy,0,Low,0,43,55
2026-02-06 03:00,3,4,0,101,Dehiwala,Clear,0,Low,0,55,57
2026-02-06 04:00,4,4,0,101,Negombo,Clear,0,Low,0,57,40
2026-02-06 05:00,5,4,0,138,Negombo,Clear,0,Low,0,40,73
2026-02-06 06:00,6,4,0,138,Moratuwa,Clear,0,High,0,73,186
2026-02-06 07:00,7,4,0,101,Negombo,Clear,0,High,0,186,193
2026-02-06 08:00,8,4,0,120,Kandy,Clear,0,High,0,193,161
2026-02-06 09:00,9,4,0,120,Dehiwala,Rain,1,High,0,161,221
2026-02-06 10:00,10,4,0,120,Moratuwa,Clear,0,Medium,0,221,101
2026-02-06 11:00,11,4,0,100,Kandy,Clear,0,Medium,0,101,88
2026-02-06 12:00,12,4,0,100,Kandy,Rain,1,Medium,0,88,84
2026-02-06 13:00,13,4,0,176,Dehiwala,Rain,1,Medium,0,84,102
2026-02-06 14:00,14,4,0,138,Colombo,Rain,1,Medium,0,102,113
2026-02-06 15:00,15,4,0,176,Moratuwa,Cloudy,0,Medium,0,113,111
2026-02-06 16:00,16,4,0,176,Colombo,Rain,1,High,0,111,244
2026-02-06 17:00,17,4,0,176,Dehiwala,Rain,1,High,0,244,242
2026-02-06 18:00,18,4,0,176,Dehiwala,Clear,0,High,0,242,192
2026-02-06 19:00,19,4,0,176,Colombo,Clear,0,High,1,192,139
2026-02-06 20:00,20,4,0,138,Moratuwa,Cloudy,0,Low,0,139,54
2026-02-06 21:00,21,4,0,138,Kandy,Clear,0,Low,0,54,71
2026-02-06 22:00,22,4,0,120,Kandy,Cloudy,0,Low,0,71,42
2026-02-06 23:00,23,4,0,138,Kandy,Cloudy,0,Low,0,42,54
2026-02-07 00:00,0,5,1,138,Colombo,Clear,0,Low,0,54,38
2026-02-07 01:00,1,5,1,120,Negombo,Cloudy,0,Low,0,38,32
2026-02-07 02:00,2,5,1,176,Negombo,Rain,1,Low,0,32,46
2026-02-07 03:00,3,5,1,100,Negombo,Clear,0,Low,0,46,39
2026-02-07 04:00,4,5,1,100,Kandy,Clear,0,Low,0,39,30
2026-02-07 05:00,5,5,1,101,Kandy,Clear,0,Low,1,30,27
2026-02-07 06:00,6,5,1,138,Colombo,Cloudy,0,High,0,27,126
2026-02-07 07:00,7,5,1,138,Moratuwa,Clear,0,High,0,126,146
2026-02-07 08:00,8,5,1,120,Moratuwa,Cloudy,0,High,0,146,147
2026-02-07 09:00,9,5,1,100,Kandy,Rain,1,High,0,147,191
2026-02-07 10:00,10,5,1,176,Kandy,Clear,0,Medium,0,191,77
2026-02-07 11:00,11,5,1,138,Negombo,Cloudy,0,Medium,0,77,96
2026-02-07 12:00,12,5,1,138,Kandy,Clear,0,Medium,0,96,69
2026-02-07 13:00,13,5,1,101,Dehiwala,Clear,0,Medium,0,69,53
2026-02-07 14:00,14,5,1,120,Dehiwala,Clear,0,Medium,0,53,79
2026-02-07 15:00,15,5,1,100,Colombo,Clear,0,Medium,0,79,69
2026-02-07 16:00,16,5,1,120,Colombo,Clear,0,High,1,69,79
2026-02-07 17:00,17,5,1,100,Colombo,Clear,0,High,0,79,164
2026-02-07 18:00,18,5,1,101,Negombo,Cloudy,0,High,0,164,126
2026-02-07 19:00,19,5,1,100,Moratuwa,Cloudy,0,High,0,126,118
2026-02-07 20:00,20,5,1,120,Dehiwala,Clear,0,Low,0,118,46
2026-02-07 21:00,21,5,1,100,Kandy,Clear,0,Low,0,46,31
2026-02-07 22:00,22,5,1,138,Dehiwala,Cloudy,0,Low,0,31,60
2026-02-07 23:00,23,5,1,138,Kandy,Cloudy,0,Low,0,60,38
2026-02-08 00:00,0,6,1,100,Kandy,Clear,0,Low,0,38,67
2026-02-08 01:00,1,6,1,176,Negombo,Cloudy,0,Low,0,67,51
2026-02-08 02:00,2,6,1,176,Colombo,Cloudy,0,Low,0,51,28
2026-02-08 03:00,3,6,1,100,Dehiwala,Rain,1,Low,0,28,43
2026-02-08 04:00,4,6,1,138,Kandy,Rain,1,Low,0,43,72
2026-02-08 05:00,5,6,1,120,Kandy,Clear,0,Low,0,72,32
2026-02-08 06:00,6,6,1,100,Moratuwa,Clear,0,High,1,32,76
2026-02-08 07:00,7,6,1,101,Dehiwala,Cloudy,0,High,0,76,148
2026-02-08 08:00,8,6,1,101,Kandy,Clear,0,High,0,148,179
2026-02-08 09:00,9,6,1,138,Negombo,Clear,0,High,0,179,117
2026-02-08 10:00,10,6,1,176,Kandy,Clear,0,Medium,0,117,66
2026-02-08 11:00,11,6,1,120,Dehiwala,Cloudy,0,Medium,0,66,74
2026-02-08 12:00,12,6,1,101,Negombo,Cloudy,0,Medium,0,74,97
2026-02-08 13:00,13,6,1,176,Dehiwala,Clear,0,Medium,0,97,65
2026-02-08 14:00,14,6,1,101,Negombo,Rain,1,Medium,0,65,90
2026-02-08 15:00,15,6,1,176,Dehiwala,Clear,0,Medium,0,90,48
2026-02-08 16:00,16,6,1,176,Kandy,Clear,0,High,0,48,145
2026-02-08 17:00,17,6,1,120,Moratuwa,Clear,0,High,0,145,136
2026-02-08 18:00,18,6,1,101,Moratuwa,Cloudy,0,High,0,136,174
2026-02-08 19:00,19,6,1,101,Colombo,Cloudy,0,High,0,174,107
2026-02-08 20:00,20,6,1,120,Moratuwa,Cloudy,0,Low,0,107,40
2026-02-08 21:00,21,6,1,138,Colombo,Rain,1,Low,0,40,47
2026-02-08 22:00,22,6,1,176,Colombo,Cloudy,0,Low,0,47,59
2026-02-08 23:00,23,6,1,100,Colombo,Rain,1,Low,0,59,70
2026-02-09 00:00,0,0,0,100,Moratuwa,Clear,0,Low,0,70,72
2026-02-09 01:00,1,0,0,100,Negombo,Clear,0,Low,0,72,66
2026-02-09 02:00,2,0,0,120,Moratuwa,Clear,0,Low,0,66,41
2026-02-09 03:00,3,0,0,101,Dehiwala,Clear,0,Low,0,41,63
2026-02-09 04:00,4,0,0,176,Moratuwa,Clear,0,Low,0,63,58
2026-02-09 05:00,5,0,0,176,Dehiwala,Clear,0,Low,0,58,45
2026-02-09 06:00,6,0,0,176,Dehiwala,Clear,0,High,0,45,197
2026-02-09 07:00,7,0,0,176,Negombo,Rain,1,High,0,197,186
2026-02-09 08:00,8,0,0,176,Moratuwa,Clear,0,High,0,186,179
2026-02-09 09:00,9,0,0,138,Negombo,Clear,0,High,0,179,176
2026-02-09 10:00,10,0,0,101,Kandy,Cloudy,0,Medium,0,176,127
2026-02-09 11:00,11,0,0,101,Negombo,Cloudy,0,Medium,0,127,111
2026-02-09 12:00,12,0,0,120,Dehiwala,Clear,0,Medium,0,111,115
2026-02-09 13:00,13,0,0,176,Dehiwala,Clear,0,Medium,0,115,82
2026-02-09 14:00,14,0,0,101,Moratuwa,Clear,0,Medium,0,82,93
2026-02-09 15:00,15,0,0,138,Colombo,Clear,0,Medium,0,93,118
2026-02-09 16:00,16,0,0,101,Kandy,Clear,0,High,0,118,168
2026-02-09 17:00,17,0,0,100,Kandy,Clear,0,High,1,168,131
2026-02-09 18:00,18,0,0,100,Kandy,Cloudy,0,High,0,131,187
2026-02-09 19:00,19,0,0,120,Colombo,Clear,0,High,0,187,200
2026-02-09 20:00,20,0,0,176,Dehiwala,Cloudy,0,Low,0,200,72
2026-02-09 21:00,21,0,0,101,Dehiwala,Clear,0,Low,0,72,40
2026-02-09 22:00,22,0,0,100,Kandy,Clear,0,Low,0,40,60
2026-02-09 23:00,23,0,0,120,Moratuwa,Cloudy,0,Low,0,60,57
2026-02-10 00:00,0,1,0,120,Dehiwala,Clear,0,Low,0,57,21
2026-02-10 01:00,1,1,0,120,Moratuwa,Clear,0,Low,0,21,34
2026-02-10 02:00,2,1,0,101,Moratuwa,Cloudy,0,Low,0,34,53
2026-02-10 03:00,3,1,0,176,Moratuwa,Cloudy,0,Low,1,53,44
2026-02-10 04:00,4,1,0,100,Kandy,Rain,1,Low,0,44,81
2026-02-10 05:00,5,1,0,100,Kandy,Rain,1,Low,0,81,61
2026-02-10 06:00,6,1,0,101,Negombo,Clear,0,High,0,61,167
2026-02-10 07:00,7,1,0,176,Dehiwala,Rain,1,High,0,167,251
2026-02-10 08:00,8,1,0,101,Dehiwala,Cloudy,0,High,0,251,149
2026-02-10 09:00,9,1,0,120,Colombo,Rain,1,High,0,149,157
2026-02-10 10:00,10,1,0,138,Negombo,Cloudy,0,Medium,0,157,67
2026-02-10 11:00,11,1,0,120,Moratuwa,Cloudy,0,Medium,1,67,75
2026-02-10 12:00,12,1,0,100,Colombo,Clear,0,Medium,0,75,84
2026-02-10 13:00,13,1,0,176,Moratuwa,Cloudy,0,Medium,0,84,119
2026-02-10 14:00,14,1,0,100,Moratuwa,Clear,0,Medium,0,119,63
2026-02-10 15:00,15,1,0,100,Negombo,Clear,0,Medium,0,63,126
2026-02-10 16:00,16,1,0,100,Negombo,Cloudy,0,High,0,126,189
2026-02-10 17:00,17,1,0,100,Dehiwala,Cloudy,0,High,0,189,143
2026-02-10 18:00,18,1,0,138,Moratuwa,Rain,1,High,0,143,201
2026-02-10 19:00,19,1,0,101,Kandy,Cloudy,0,High,0,201,178
2026-02-10 20:00,20,1,0,100,Negombo,Rain,1,Low,0,178,69
2026-02-10 21:00,21,1,0,100,Kandy,Clear,0,Low,0,69,56
2026-02-10 22:00,22,1,0,100,Kandy,Clear,0,Low,0,56,69
2026-02-10 23:00,23,1,0,176,Dehiwala,Clear,0,Low,0,69,54
2026-02-11 00:00,0,2,0,176,Moratuwa,Clear,0,Low,0,54,55
2026-02-11 01:00,1,2,0,138,Moratuwa,Clear,0,Low,0,55,66
2026-02-11 02:00,2,2,0,138,Moratuwa,Clear,0,Low,0,66,34
2026-02-11 03:00,3,2,0,101,Dehiwala,Rain,1,Low,0,34,78
2026-02-11 04:00,4,2,0,138,Kandy,Cloudy,0,Low,0,78,58
2026-02-11 05:00,5,2,0,100,Dehiwala,Cloudy,0,Low,0,58,81
2026-02-11 06:00,6,2,0,100,Negombo,Rain,1,High,0,81,192
2026-02-11 07:00,7,2,0,120,Colombo,Clear,0,High,0,192,226
2026-02-11 08:00,8,2,0,176,Negombo,Cloudy,0,High,0,226,204
2026-02-11 09:00,9,2,0,138,Negombo,Cloudy,0,High,0,204,217
2026-02-11 10:00,10,2,0,176,Colombo,Rain,1,Medium,0,217,85
2026-02-11 11:00,11,2,0,120,Dehiwala,Clear,0,Medium,0,85,103
2026-02-11 12:00,12,2,0,176,Moratuwa,Clear,0,Medium,0,103,93
2026-02-11 13:00,13,2,0,120,Kandy,Cloudy,0,Medium,0,93,113
2026-02-11 14:00,14,2,0,100,Kandy,Cloudy,0,Medium,0,113,71
2026-02-11 15:00,15,2,0,176,Dehiwala,Cloudy,0,Medium,0,71,64
2026-02-11 16:00,16,2,0,120,Negombo,Clear,0,High,0,64,196
2026-02-11 17:00,17,2,0,100,Moratuwa,Cloudy,0,High,0,196,217
2026-02-11 18:00,18,2,0,100,Dehiwala,Clear,0,High,0,217,216
2026-02-11 19:00,19,2,0,120,Dehiwala,Cloudy,0,High,0,216,171
2026-02-11 20:00,20,2,0,101,Kandy,Cloudy,0,Low,0,171,49
2026-02-11 21:00,21,2,0,101,Dehiwala,Cloudy,0,Low,0,49,37
2026-02-11 22:00,22,2,0,138,Colombo,Clear,0,Low,0,37,27
2026-02-11 23:00,23,2,0,100,Dehiwala,Clear,0,Low,0,27,63
2026-02-12 00:00,0,3,0,100,Moratuwa,Clear,0,Low,0,63,76
2026-02-12 01:00,1,3,0,101,Colombo,Clear,0,Low,0,76,46
2026-02-12 02:00,2,3,0,176,Kandy,Clear,0,Low,0,46,59
2026-02-12 03:00,3,3,0,120,Colombo,Cloudy,0,Low,0,59,52
2026-02-12 04:00,4,3,0,138,Moratuwa,Cloudy,0,Low,0,52,76
2026-02-12 05:00,5,3,0,120,Colombo,Cloudy,0,Low,0,76,59
2026-02-12 06:00,6,3,0,100,Colombo,Cloudy,0,High,0,59,199
2026-02-12 07:00,7,3,0,101,Kandy,Clear,0,High,0,199,221
2026-02-12 08:00,8,3,0,176,Dehiwala,Cloudy,0,High,0,221,171
2026-02-12 09:00,9,3,0,138,Colombo,Clear,0,High,0,171,176
2026-02-12 10:00,10,3,0,120,Colombo,Cloudy,0,Medium,1,176,56
2026-02-12 11:00,11,3,0,120,Moratuwa,Clear,0,Medium,0,56,84
2026-02-12 12:00,12,3,0,120,Kandy,Rain,1,Medium,0,84,131
2026-02-12 13:00,13,3,0,138,Moratuwa,Rain,1,Medium,0,131,138
2026-02-12 14:00,14,3,0,120,Negombo,Rain,1,Medium,0,138,94
2026-02-12 15:00,15,3,0,138,Negombo,Clear,0,Medium,0,94,94
2026-02-12 16:00,16,3,0,138,Negombo,Cloudy,0,High,0,94,122
2026-02-12 17:00,17,3,0,176,Dehiwala,Cloudy,0,High,0,122,162
2026-02-12 18:00,18,3,0,100,Kandy,Cloudy,0,High,0,162,199
2026-02-12 19:00,19,3,0,120,Moratuwa,Clear,0,High,0,199,176
2026-02-12 20:00,20,3,0,138,Kandy,Cloudy,0,Low,0,176,84
2026-02-12 21:00,21,3,0,138,Kandy,Clear,0,Low,0,84,74
2026-02-12 22:00,22,3,0,138,Negombo,Clear,0,Low,0,74,49
2026-02-12 23:00,23,3,0,120,Kandy,Rain,1,Low,0,49,75
2026-02-13 00:00,0,4,0,120,Negombo,Clear,0,Low,0,75,58
2026-02-13 01:00,1,4,0,138,Moratuwa,Cloudy,0,Low,0,58,63
